,restaurant_cuisine,restaurant_price_range,restaurant_aggregate_rating,restaurant_id,restaurant_name,restaurant_latitude,restaurant_longitude,restaurant_address
390,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
391,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
392,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
393,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
394,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
395,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
396,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
397,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
398,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
399,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
400,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
401,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
402,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
403,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
404,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
405,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
406,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
407,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
408,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
409,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
410,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
411,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
412,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
413,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
414,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
415,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
416,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
417,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
418,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
419,"American, Burger, Sushi",4,4.8,16782050,Five Napkin Burger,40.7602666667,-73.9912111111,"630 9th Avenue, New York 10036"
420,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
421,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
422,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
423,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
424,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
425,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
426,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
427,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
428,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
429,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
430,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
431,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
432,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
433,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
434,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
435,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
436,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
437,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
438,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
439,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
440,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
441,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
442,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
443,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
444,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
445,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
446,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
447,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
448,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
449,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
450,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
451,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
452,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
453,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
454,"Steak, American, German",4,4.6,16775039,Peter Luger Steak House,40.7098777778,-73.9623416667,"178 Broadway, Brooklyn 11211"
455,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
456,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
457,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
458,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
459,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
460,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
461,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
462,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
463,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
464,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
465,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
466,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
467,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
468,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
469,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
470,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
471,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
472,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
473,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
474,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
475,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
476,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
477,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
478,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
479,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
480,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
481,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
482,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
483,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
484,"American, Burger",2,4.9,16783153,Shake Shack,40.7807222222,-73.9764944444,"366 Columbus Avenue W 77th Street, New York 10024"
485,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
486,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
487,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
488,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
489,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
490,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
491,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
492,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
493,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
494,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
495,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
496,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
497,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
498,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
499,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
500,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
501,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
502,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
503,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
504,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
505,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
506,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
507,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
508,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
509,"American, Burger",4,4.0,16767634,Hard Rock Cafe,40.7570400000,-73.9864400000,"1501 Broadway, New York 10036"
510,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
511,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
512,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
513,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
514,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
515,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
516,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
517,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
518,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
519,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
520,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
521,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
522,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
523,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
524,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
525,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
526,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
527,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
528,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
529,"BBQ, American",4,4.4,16760901,Blue Smoke,40.7422410000,-73.9838080000,"116 E 27th Street, New York 10016"
530,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
531,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
532,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
533,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
534,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
535,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
536,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
537,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
538,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
539,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
540,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
541,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
542,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
543,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
544,"American, Italian, Sandwich",3,4.5,16784825,The Meatball Shop,40.7216138889,-73.9888083333,"84 Stanton Street, New York 10002"
545,"BBQ, American, Southern",3,4.3,16780641,Virgil's Real BBQ -Times Square,40.7570500000,-73.9847805556,"152 W 44th Street, New York 10036"
546,"BBQ, American, Southern",3,4.3,16780641,Virgil's Real BBQ -Times Square,40.7570500000,-73.9847805556,"152 W 44th Street, New York 10036"
547,"BBQ, American, Southern",3,4.3,16780641,Virgil's Real BBQ -Times Square,40.7570500000,-73.9847805556,"152 W 44th Street, New York 10036"
548,"BBQ, American, Southern",3,4.3,16780641,Virgil's Real BBQ -Times Square,40.7570500000,-73.9847805556,"152 W 44th Street, New York 10036"
549,"BBQ, American, Southern",3,4.3,16780641,Virgil's Real BBQ -Times Square,40.7570500000,-73.9847805556,"152 W 44th Street, New York 10036"
550,"BBQ, American, Southern",3,4.3,16780641,Virgil's Real BBQ -Times Square,40.7570500000,-73.9847805556,"152 W 44th Street, New York 10036"
551,"BBQ, American, Southern",3,4.3,16780641,Virgil's Real BBQ -Times Square,40.7570500000,-73.9847805556,"152 W 44th Street, New York 10036"
552,"BBQ, American, Southern",3,4.3,16780641,Virgil's Real BBQ -Times Square,40.7570500000,-73.9847805556,"152 W 44th Street, New York 10036"
553,"BBQ, American, Southern",3,4.3,16780641,Virgil's Real BBQ -Times Square,40.7570500000,-73.9847805556,"152 W 44th Street, New York 10036"
554,"BBQ, American, Southern",3,4.3,16780641,Virgil's Real BBQ -Times Square,40.7570500000,-73.9847805556,"152 W 44th Street, New York 10036"
555,American,4,4.2,16777125,Sarabeth's,40.7652694444,-73.9752888889,"40 Central Park S, New York 10019"
556,American,4,4.2,16777125,Sarabeth's,40.7652694444,-73.9752888889,"40 Central Park S, New York 10019"
557,American,4,4.2,16777125,Sarabeth's,40.7652694444,-73.9752888889,"40 Central Park S, New York 10019"
558,American,4,4.2,16777125,Sarabeth's,40.7652694444,-73.9752888889,"40 Central Park S, New York 10019"
559,American,4,4.2,16777125,Sarabeth's,40.7652694444,-73.9752888889,"40 Central Park S, New York 10019"
560,"American, Fusion",4,4.2,16785930,Beauty & Essex,40.7205111111,-73.9871444444,"146 Essex Street, Lower East Side 10002"
